Random waveform, supplied seed
Total number of intervals = 600 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056, 94134, 37808, 53481, 25666, 108853, 41576, 70282, 45769, 92383, 12100, 67747, 68933, 63242, 72993, 51022, 67069, 24895, 68588, 42706, 49479, 64792, 73879, 31893, 74262, 57246, 91617, 55173, 108633, 15720, 99961, 102613, 57169, 56950, 49938, 5383, 39719, 36653, 69482, 46749, 65109, 46501, 109480, 69433, 58157, 70737, 34617, 77563, 90036, 36689, 46832, 104903, 14153, 21674, 5689, 37781, 15507, 102064, 71340, 79815, 44352, 109562, 86219, 47335, 41962, 45802, 13389, 95780, 87844, 55903, 100902, 70988, 53831, 26948, 32347, 41050, 56197, 94617, 71839, 79082, 107630, 60164, 97878, 63680, 73888, 65499, 96906, 103287, 49664, 32535, 46477, 7459, 74137, 57061, 34213, 7432, 41605, 32998, 61636, 64695, 14063, 91302, 6064, 41354, 19863, 19488, 14040, 19538, 20199, 106657, 92457, 92780, 68203, 81753, 57748, 21027, 49680, 82042, 93691, 45291, 30437, 67422, 69956, 35404, 80225, 105585, 20088, 12672, 15696, 25951, 65007, 10189, 78008, 12678, 15922, 41774, 38788, 34559, 54825, 42697, 12669, 70047, 96137, 92934, 20597, 66597, 59987, 58456, 59958, 98221, 55912)
Average QPS expected = 57644
Timestamp start: 1778616814429
Timestamp end: 1778618614916

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      287.2   127.0    93.8   143.3   157.8   275.2   326.7   353.0   371.6   394.7   426.6   482.1   641.4  1052.5  2807.7  58370.3    58181
read      288.2   118.9    86.8   140.3   154.6   274.6   329.0   358.8   380.8   407.2   443.7   500.4   621.6   824.7  2034.8  57112.0    56960
read      268.6    78.6    86.8   164.3   186.3   266.7   291.7   305.8   315.7   328.0   343.4   369.8   430.9   678.2  2668.9  14992.0    14849
read      294.3   137.3    93.8   140.1   154.1   272.2   330.8   364.5   390.8   424.0   466.5   534.5   693.7  1053.4  2667.5  63363.0    63672
read      283.4   144.1    93.8   138.4   151.5   273.2   322.2   349.2   370.1   394.8   427.3   474.4   587.4  1019.8  3210.6  48168.3    48289
read      256.9    73.6   109.4   164.2   185.0   253.2   275.5   289.2   298.1   310.9   326.0   352.0   414.0   876.8  3079.0  11861.0    11797
read      246.4    92.5   109.4   161.7   180.9   241.3   262.6   273.8   283.5   294.0   309.5   333.4   395.7  1025.4  3703.9  10788.7    10781
read      285.8   174.5    86.8   138.7   151.9   272.5   321.9   348.7   368.5   392.2   423.4   469.2   581.4  2629.9  5848.5  49461.0    49362
read      334.8   286.3    86.8   146.0   162.4   270.6   326.5   361.7   390.6   431.7   517.2   780.7  1471.2  3207.7  7659.6 102200.0   102119
read      281.9   138.2    86.8   139.8   153.2   272.7   321.6   347.2   366.5   388.7   417.3   462.5   578.8  1087.7  4549.6  46119.7    46213
read      374.1   388.7    86.8   145.2   161.7   274.0   334.9   374.4   410.9   471.1   634.1  1030.0  2022.7  3471.8  8386.4  96972.7    97025
read      266.4   106.3   101.3   156.6   175.0   264.3   290.7   305.4   315.8   328.6   344.1   370.5   436.0  1322.7  3146.0  18396.7    18351
read      269.3    86.2    93.8   151.9   168.8   269.1   298.8   315.0   326.6   340.2   358.2   386.2   450.0   840.0  2620.5  21555.7    21426
read      297.3   121.8    93.8   145.4   159.8   287.2   338.4   367.4   389.1   415.3   449.9   500.9   606.4  1046.5  2045.8  42967.0    43013
read      302.3   207.6    86.8   138.0   151.3   269.2   332.1   369.0   398.3   436.0   485.2   562.2   773.3  2400.4  7374.9  67263.3    67376
read      278.7   109.6    93.8   141.8   155.9   274.5   316.7   339.4   356.0   374.4   399.7   438.4   530.3  1008.3  2750.6  35988.3    36043
read      232.9   140.7   109.4   164.6   177.2   224.3   242.1   251.9   259.8   269.6   282.6   303.5   369.4  1414.9  7187.5   6247.0     6255
read      354.0   463.1    86.8   148.4   165.0   280.6   337.7   371.6   398.4   434.0   491.0   618.6  2529.9  4450.1  8135.5 101831.7   102499
read      280.8   129.9   101.3   156.1   172.8   279.7   311.5   328.4   340.6   355.5   373.2   402.2   470.5   991.9  6257.6  26169.0    26263
read      312.6   236.3    86.8   142.3   157.8   281.1   337.9   370.4   395.1   426.4   469.8   546.4   895.1  3447.0  7299.4  56972.3    56974
read      295.8   120.4    93.8   149.9   165.3   291.0   337.0   361.9   379.7   400.6   428.3   469.5   565.4   853.3  4048.7  40759.3    40869
read      289.8   118.7    93.8   143.9   158.8   282.5   331.9   358.2   376.9   399.5   428.8   471.7   576.1   865.7  2689.8  46537.7    46514
read      262.9    86.1   101.3   173.0   192.8   259.8   282.9   295.1   304.9   315.7   331.0   355.4   409.3   700.8  4584.0  11359.3    11431
read      302.6   146.4    86.8   144.7   159.7   283.5   340.9   372.8   398.1   429.7   470.8   537.6   690.0  1015.1  3936.4  58623.3    58600
read      307.1   168.8    86.8   143.3   158.1   275.8   338.6   375.8   406.0   446.1   498.1   580.8   773.4  1516.1  4767.4  68237.3    68058
read      298.5   151.0    86.8   144.7   159.4   283.0   338.3   369.9   394.0   423.2   460.4   517.7   654.4   854.2  2905.0  54520.0    54502
read      303.8   171.7    86.8   142.3   156.8   276.5   337.3   372.6   400.1   435.6   484.0   558.6   751.6  1617.0  7426.7  63987.3    64022
read      295.2   150.9    93.8   144.1   159.0   281.8   335.3   364.5   386.3   412.7   447.9   502.3   629.2   979.0  3421.6  52016.7    52142
read      424.0   532.3    86.8   156.3   176.8   310.2   374.3   418.7   456.6   508.0   587.0   825.7  3384.3  6306.4  8137.3 101517.0   101375
read      290.8   113.6    93.8   148.8   163.4   286.5   331.4   355.3   371.9   392.8   420.0   462.4   557.9   842.5  2742.8  40459.3    40606
read      294.0   130.3    93.8   144.9   159.4   283.4   333.8   361.8   382.1   405.5   437.8   490.7   610.6  1303.8  3474.6  47291.0    47485
read      292.9   117.2    93.8   144.7   159.0   283.0   334.2   362.7   383.5   408.3   443.3   496.3   608.9   833.2  1588.6  48850.7    48977
read      288.5   109.7    86.8   148.3   162.8   285.8   329.3   352.3   369.0   389.2   414.9   455.3   544.9   739.5  2112.8  38445.0    38615
read      305.7   186.0    93.8   144.5   159.3   269.0   327.1   360.4   385.6   418.4   469.7   601.8   950.9  1761.4  5745.3  80234.7    80279
read      272.1   119.0    86.8   140.5   154.0   254.7   310.3   338.5   357.9   379.3   405.7   451.0   580.4  1088.5  2485.3  76045.7    75843
read      275.2   113.8    86.8   142.1   155.8   263.2   317.3   343.3   361.3   381.2   404.7   445.1   544.9   934.9  2855.7  66969.3    67095
read      295.9   130.2    93.8   149.4   164.4   287.7   334.5   359.8   377.6   399.9   430.1   478.4   606.5  1074.8  3068.0  41429.3    41325
read      301.3   144.0    86.8   142.4   156.8   281.1   339.5   372.4   397.8   429.1   468.6   533.1   700.1  1471.7  2822.2  55898.0    55752
read      334.6   284.6    86.8   143.4   159.0   269.9   330.2   367.1   397.5   442.2   534.9   756.7  1446.7  3409.6  6995.2  85744.3    85561
read      262.1    98.7   109.4   162.9   184.5   258.0   282.0   295.0   305.2   316.4   332.8   359.3   425.9  1006.3  4315.8  14170.0    14194
read      398.8   394.6    86.8   149.7   167.1   293.4   361.9   411.0   459.2   542.2   723.7  1061.2  2032.2  3765.7  7905.2  87803.7    88002
read      268.5   132.5    86.8   139.0   152.4   248.1   300.8   328.8   348.1   370.7   399.0   444.0   589.1  1731.1  2960.7  90589.7    90515
read      290.9   190.7    86.8   145.9   161.8   264.8   315.6   343.3   364.4   389.9   424.7   486.3   722.5  2921.2  6272.8 109077.0   109283
read      284.5   116.3    93.8   157.4   174.3   282.5   315.1   332.8   344.7   361.2   381.1   413.8   499.7  1326.6  3732.2  26495.0    26699
read      300.3   140.9    93.8   150.4   165.4   291.0   337.7   364.5   384.3   406.7   436.8   483.8   586.1  1853.0  3586.2  37552.7    37400
read      271.0    79.3   101.3   156.3   174.9   269.5   298.3   314.4   325.9   340.1   358.9   387.8   459.1   654.3  2156.5  19323.3    19307
read      263.9   104.1   101.3   169.6   189.3   259.2   283.0   295.6   305.9   316.9   332.9   357.7   421.6  1225.5  4026.9  11481.0    11527
read      317.4   262.7    93.8   143.6   158.6   268.1   325.9   358.2   382.5   414.3   467.1   642.5  1227.8  3361.8  6890.1  83601.0    83787
read      283.4    89.2    93.8   158.7   176.6   280.8   313.6   332.0   344.6   361.3   381.5   415.6   495.3   901.6  2152.0  22128.0    22209
read      313.0   234.4    93.8   144.6   159.4   271.2   331.8   366.3   393.1   428.2   482.3   595.9   930.9  3134.1  6351.7  75053.0    75169
read      275.7   119.7    86.8   143.4   157.4   259.2   315.0   342.7   361.8   383.3   409.7   452.7   572.8  1079.9  2325.9  73780.0    73833
read      269.2   124.3    86.8   140.7   154.5   248.5   301.9   330.5   350.3   373.2   401.7   447.5   584.5  1329.7  2930.8  94655.7    94641
read      289.7   142.4    86.8   141.2   155.0   268.7   325.9   356.5   378.3   404.2   442.2   505.7   711.5  1487.4  2658.0  61351.3    61338
read      302.5   259.2    86.8   142.9   157.6   258.8   314.8   345.5   368.6   396.7   436.1   530.5  1179.8  3268.3  8103.4  92201.3    91825
read      272.1   125.3    86.8   140.8   154.6   254.1   309.6   337.9   357.6   379.2   405.0   449.1   555.6  1250.8  3213.4  77245.7    77235
read      293.3   109.2    93.8   151.5   166.4   289.3   332.2   355.5   372.3   393.6   421.9   466.0   571.3   836.8  2282.7  37050.3    37257
read      300.2   141.2   101.3   154.7   170.9   293.8   337.4   361.1   377.8   398.7   426.1   466.8   571.8  1259.9  5916.2  31995.7    32057
read      512.2   620.7    86.8   176.8   207.6   361.8   452.9   514.2   560.4   617.4   702.3  1473.0  3562.4  7026.3  8746.6 108680.3   108618
read      272.8   118.5    93.8   142.0   155.4   257.0   313.4   341.2   360.4   381.6   406.4   448.1   544.8   922.0  3711.6  72789.0    72930
read      288.1   114.7    93.8   149.4   163.4   282.3   327.8   350.4   367.0   386.8   412.3   458.1   585.3  1167.5  2327.1  43683.3    43714
read      368.5   367.0    93.8   148.3   164.9   284.6   346.6   386.3   419.9   470.2   601.7   912.4  1808.9  4297.7  7927.9  87086.3    87369
read      299.5   149.9    86.8   143.1   156.9   278.8   336.5   368.4   392.4   422.3   463.2   532.4   734.9  1329.8  4750.2  56599.3    56640
read      406.2   448.3    86.8   151.0   169.0   290.2   355.5   400.5   443.7   518.8   712.9  1105.8  2484.3  4664.5  7982.5  97094.0    97360
read      275.8   139.1    86.8   142.2   155.7   255.3   310.7   339.4   359.6   382.4   410.5   456.3   597.9  1652.4  3635.0  79781.3    79788
read      257.6    84.9   101.3   170.9   190.0   253.5   275.1   288.1   296.3   308.6   321.6   344.9   402.1   953.6  3949.3  11352.0    11352
read      373.3   329.5    86.8   151.5   168.7   287.9   351.3   394.3   432.8   503.9   693.7   941.4  1632.1  3456.5  7469.7  87795.0    87962
read      288.2   127.4    93.8   148.2   162.7   282.4   327.0   350.2   367.5   388.0   414.2   458.2   569.5   976.9  4009.9  40681.7    40663
read      308.8   175.6    93.8   142.9   157.2   280.5   341.3   378.0   406.3   441.7   487.7   559.0   800.2  1806.4  4708.9  59051.7    59386
read      305.0   143.5    93.8   146.8   161.4   290.2   344.6   375.8   399.3   427.8   464.3   519.9   647.3  1510.4  3942.5  48078.0    48302
read      281.8    76.7   101.3   162.8   182.0   281.7   311.8   327.9   339.7   353.5   370.9   398.8   463.7   676.8  1914.8  19361.3    19398
read      316.9   242.7    86.8   141.2   155.2   263.0   327.3   367.8   401.2   453.3   534.9   672.4  1023.5  2957.6  6328.7  82198.7    82197
read      265.2   120.7    86.8   138.4   151.0   247.1   303.7   332.0   351.0   372.0   398.4   437.0   531.9  1049.1  3155.0  77404.7    77387
read      306.0   213.1    93.8   139.9   153.4   265.0   328.9   367.1   397.4   437.1   494.1   586.8   872.6  2873.0  5611.8  72916.3    72753
read      247.4   115.3   101.3   174.7   189.4   240.3   259.2   269.7   276.8   287.6   299.2   320.1   380.4  1779.3  3972.4   7763.3     7720
read      295.9   124.2    86.8   145.4   159.6   283.8   335.6   365.5   387.8   414.5   449.4   501.0   621.5   927.6  2889.8  46195.0    46279
read      294.6   123.0    93.8   147.2   161.8   285.0   334.8   362.6   382.7   405.8   436.8   484.6   591.8   971.3  3203.2  41903.7    42102
read      365.2   316.3    86.8   151.2   168.1   287.9   349.5   389.4   423.4   478.0   629.9   921.7  1569.5  3406.7  7576.3  90915.7    90892
read      289.4   103.7    93.8   148.7   163.0   284.3   329.8   354.5   371.8   393.6   421.9   465.5   557.7   801.6  1470.8  39831.0    39976
read      311.3   189.1    93.8   142.9   157.2   280.5   343.9   381.5   410.5   448.0   496.5   571.6   782.7  2228.6  6263.1  61379.3    61084
read      280.3   213.1    93.8   166.1   186.2   275.8   302.4   316.6   327.1   339.5   355.8   381.5   440.9  1275.2 11805.0  16812.0    16735
read      291.3   133.3    93.8   145.8   160.3   283.2   332.7   359.5   378.5   400.8   430.5   473.5   573.8   933.1  4356.5  45838.0    45909
read      293.1   205.9    93.8   152.2   168.5   283.7   319.2   338.4   352.1   369.0   392.0   431.2   619.5  2891.2  7830.2  28873.7    28976
read      310.6   258.1    86.8   144.3   159.5   267.0   326.1   360.1   386.3   421.1   474.1   588.7   932.9  3340.5  8014.0  84611.3    84704
read      316.7   276.1    86.8   148.6   164.7   274.6   330.2   362.2   386.3   416.7   461.2   549.5  1196.7  3434.7  8801.7 102029.7   101822
read      277.7   131.3    86.8   143.1   157.6   255.8   309.2   338.1   358.8   382.9   414.0   465.2   665.7  1566.2  2848.6  92854.0    92571
read      256.9    71.0   101.3   168.0   187.5   255.6   276.8   288.9   296.4   308.2   320.5   343.5   396.9   861.0  1957.2  12129.7    12106
read      293.7   151.2    93.8   139.2   152.6   272.6   330.9   365.0   390.5   421.7   461.5   522.2   682.9  1353.4  5018.6  58717.7    58568
read      316.2   221.2    93.8   144.9   159.5   288.0   346.5   381.9   408.1   442.1   485.8   554.3   845.0  2672.2  7858.5  51433.0    51319
read      280.0    94.2   101.3   156.6   174.7   278.6   310.4   327.3   339.6   354.2   372.5   402.4   480.3  1246.8  2155.2  21546.0    21556
read      269.8    89.0   101.3   165.4   186.1   266.0   291.2   305.4   315.3   327.7   343.6   370.7   455.3  1146.9  3171.0  14185.7    14191
read      289.4   118.2    93.8   151.4   167.1   285.3   324.3   345.3   361.3   379.0   402.2   440.3   542.8  1380.6  4338.1  29090.7    29072
read      274.8   173.4   101.3   162.1   181.4   267.9   294.7   310.0   320.0   334.0   349.9   376.7   451.0  2602.6  7032.2  16343.3    16350
read      330.9   299.2    86.8   140.8   155.3   263.5   327.5   369.8   407.5   468.3   558.2   709.8  1432.8  3775.4  7511.2  87072.7    86891
read      285.8   161.6    86.8   146.9   162.3   263.7   314.8   342.7   363.3   387.5   419.3   469.3   643.1  2115.3  4833.5 104446.7   104441
read      246.7    77.9   109.4   168.7   185.8   242.2   262.4   272.9   281.6   291.5   304.9   325.8   385.1  1087.1  3818.0   8940.0     8906
read      281.3   132.2    93.8   142.2   156.1   274.2   320.7   345.9   364.4   385.9   413.4   456.0   543.6   893.1  7169.6  42189.3    42175
read      290.4   136.3    86.8   140.8   154.5   275.6   330.0   360.4   382.6   409.5   445.5   497.9   625.0  1090.3  3634.0  51623.0    51797
read      290.3   214.8    86.8   141.0   154.5   258.3   315.6   345.3   366.5   391.3   424.5   486.4   924.1  2894.3  7642.4  76687.7    76678
read      271.4    97.3    93.8   159.7   177.5   271.1   297.9   312.3   321.4   334.9   349.4   374.1   439.8  1114.8  3196.7  19630.0    19630
read      471.5   594.6    86.8   161.6   183.5   320.0   396.6   454.2   506.1   590.5   778.2  1418.4  3220.6  7561.9 11315.9  99872.0   100132
read      283.4   123.8    93.8   146.1   160.5   279.9   322.8   344.8   361.6   380.3   403.6   444.1   542.5   853.0  3388.9  40502.0    40498
read      346.3   395.1    86.8   145.3   161.7   271.0   327.8   361.1   386.6   419.8   469.2   610.0  2256.4  4421.6  7935.8 108691.0   108559
read      279.3   104.7    93.8   159.0   175.9   279.1   309.4   325.2   336.8   349.4   367.5   396.2   467.0  1122.3  2970.5  24003.3    23964
read      299.9   179.3    86.8   137.7   150.9   266.4   330.3   368.9   399.5   438.6   488.7   564.1   775.2  2032.5  3949.2  70820.3    70760
read      321.9   303.1    80.4   146.7   162.4   268.8   323.8   355.8   379.5   410.4   458.4   592.3  1421.1  3746.5  7774.2  99393.7    99567
read      312.8   260.6    86.8   152.3   169.2   279.6   332.6   362.8   385.5   413.7   454.1   531.0   868.2  3584.3  8514.4 107736.3   107548
read      293.0   133.8    86.8   142.5   157.2   278.6   331.3   358.7   378.4   402.8   438.3   503.9   698.6  1183.4  2962.7  53900.7    53742
read      310.4   238.5    86.8   149.2   165.0   269.6   321.9   352.5   374.6   402.7   444.4   536.5  1231.1  3223.2  5753.5 103784.0   103931
read      268.9    98.5    86.8   138.8   152.4   260.3   313.2   338.1   355.1   373.7   398.2   434.9   515.2   669.7  1367.0  60625.3    60359
read      243.6    74.0   101.3   166.8   183.8   241.4   261.4   271.5   279.2   288.9   300.0   319.1   367.0   493.8  2293.3   9789.0     9725
read      277.3   116.4    86.8   140.1   154.4   271.3   321.2   345.5   363.4   383.6   408.2   447.5   527.9   712.6  3270.1  51868.3    52014
read      274.7   102.3    93.8   143.9   158.5   276.3   317.2   337.5   351.3   367.5   388.0   418.3   479.4   590.7  2198.8  40095.0    40053
read      270.4   115.5    80.4   139.3   153.0   249.5   305.2   334.6   355.1   378.3   407.6   459.1   631.5   931.8  2339.5  86360.3    86436
read      267.9    88.9    93.8   154.2   170.7   271.2   298.9   313.6   323.4   336.2   350.7   373.2   425.9   522.0  3207.5  24021.3    23983
read      282.4   117.1    86.8   138.5   152.2   265.5   322.8   353.6   375.5   402.8   439.4   496.8   617.1   788.2  1397.0  66342.0    66595
read      272.4    86.8    93.8   151.7   168.0   276.0   306.9   322.3   334.2   346.1   364.1   389.6   441.8   524.7  3251.7  25910.0    26056
read      278.7   117.8    86.8   140.6   154.7   272.0   321.7   346.6   365.1   386.1   412.2   453.7   538.0   738.5  2799.2  51643.0    51764
read      275.0   111.6    93.8   143.5   158.0   275.2   316.3   337.2   351.3   367.8   388.9   420.0   483.7   848.4  2856.6  40239.7    40202
read      291.0   135.9    86.8   139.9   153.8   263.8   324.7   360.0   387.6   423.5   472.0   545.4   705.5   866.0  1616.6  76711.7    76665
read      246.2    63.3   101.3   165.3   182.8   244.3   265.0   275.2   284.6   294.1   307.6   325.8   369.1   487.3  2019.9  11123.3    11133
read      291.3   154.7    86.8   141.0   155.3   260.6   320.2   353.0   376.9   407.9   456.2   551.1   780.5  1235.0  4889.0  80184.0    80405
read      257.2   147.7    86.8   134.9   148.0   240.0   296.4   324.2   343.0   363.7   388.0   422.9   492.6   638.6  2007.0  79299.7    79106
read      264.9   122.4    86.8   139.9   153.6   246.4   299.1   327.2   346.5   369.1   396.5   436.5   538.5   859.7  3183.2  96740.3    97258
read      273.2    94.4    93.8   146.9   161.7   276.7   313.8   332.1   344.1   359.9   377.9   404.3   464.1   577.2  2581.0  36419.3    36307
read      271.6    85.4    86.8   150.4   165.8   275.9   308.0   323.8   335.7   347.9   365.9   392.0   444.2   531.6  2154.6  28516.3    28636
read      274.6   106.0    93.8   143.2   157.7   275.5   317.4   338.2   352.6   369.2   390.6   421.9   482.4   581.0  2497.2  41477.3    41620
read      298.5   154.2    86.8   142.3   156.8   269.4   331.6   367.3   395.4   432.2   482.8   561.1   731.2  1065.1  2976.7  75509.0    75736
read      278.8   100.1    86.8   142.4   157.3   276.9   322.7   345.2   362.0   380.6   403.2   439.8   516.3   640.5  1209.7  45177.3    44979
read      274.7    87.2    93.8   149.2   164.4   278.4   313.1   330.5   342.1   356.9   373.8   401.4   461.4   541.5  2476.2  31382.0    31478
read      278.3   117.8    93.8   146.6   161.4   279.4   319.3   339.5   353.5   369.4   390.8   423.4   490.8   642.1  2637.9  37657.3    37586
read      391.2   441.1    86.8   156.3   176.4   302.9   364.2   402.8   435.6   481.1   550.7   728.3  2991.3  4480.8  8006.6 108418.7   108330
read      277.5   115.5    93.8   138.0   151.2   262.6   319.4   348.0   369.2   394.6   427.4   476.4   582.0   745.2  1908.2  64211.7    64301
read      245.1    65.3   101.3   165.2   182.6   243.4   263.4   273.6   282.1   291.5   303.7   321.0   368.5   766.5  3143.4  11235.3    11203
read      233.8    80.6   109.4   166.4   179.4   229.1   246.7   256.1   264.1   272.1   284.5   303.5   349.8  1129.6  3212.1   7226.7     7291
read      299.2   162.1    86.8   144.0   158.9   263.8   322.5   357.1   383.9   420.3   477.4   593.1   825.8  1231.3  3759.1  87057.0    87477
read      263.6   109.7    86.8   138.6   151.9   247.6   303.6   331.6   350.2   370.7   395.6   431.4   506.0   697.1  2853.7  77573.7    77485
read      271.4   111.0    86.8   144.2   158.5   272.0   313.0   332.4   345.0   361.2   380.0   408.2   470.1   614.1  3423.3  41887.0    42055
read      270.6    84.5    93.8   151.3   167.0   274.0   305.0   320.1   332.1   344.4   361.9   386.8   436.4   560.5  2632.6  26911.0    26865
read      273.3   121.8    86.8   141.6   156.0   252.4   305.4   334.2   354.7   378.2   408.3   460.4   661.4  1088.3  2257.5  94532.0    94592
read      274.5   114.1    86.8   139.3   152.8   259.7   315.1   342.9   362.6   385.2   414.6   463.4   576.4   774.5  2767.8  66826.3    66869
read      265.3   100.8    93.8   158.5   177.5   265.4   290.6   303.9   313.4   323.8   339.1   361.6   410.2  1065.9  4601.1  17887.3    17835
read      281.3   117.4    86.8   140.0   154.2   271.4   323.7   351.0   370.6   393.7   423.5   467.8   563.4   778.7  3149.4  55881.7    55977
read      291.9   171.7    86.8   138.7   152.4   259.9   321.8   358.6   388.0   426.8   480.1   562.1   732.3   932.7  3790.8  82412.0    82437
read      260.6    67.9    93.8   161.1   179.9   261.6   285.7   298.0   307.8   317.5   332.1   352.4   397.1   504.7  2104.3  15860.3    15775
read      288.8   145.7    86.8   141.2   155.6   257.9   315.1   346.3   370.3   400.0   446.1   548.1   800.7  1241.3  2555.1  87415.0    87559
read      267.4   103.1    86.8   142.3   156.9   251.2   301.3   328.4   347.6   370.1   398.2   441.5   541.4   788.7  1938.7 105335.3   105401
read      264.1   138.3    86.8   138.2   151.5   245.4   299.2   327.6   346.8   369.0   395.8   435.0   528.4   871.7  6523.4  88796.0    88752
read      267.8   117.1    80.4   140.9   155.0   249.7   302.7   330.8   350.3   372.5   400.4   444.5   549.9   931.2  2069.4  94002.0    94531
read      261.8   102.8    80.4   139.5   153.4   244.9   296.0   323.7   343.2   365.7   393.0   432.8   520.5   739.9  1810.5 101337.3   101303
read      258.7    98.3    86.8   136.8   149.9   241.7   296.3   324.5   343.8   365.5   391.4   428.6   506.2   699.6  1149.8  86262.0    86640
read      263.3   109.6    86.8   138.4   151.8   245.7   300.1   328.5   347.7   370.2   397.2   435.9   524.3   807.9  3045.7  85192.0    84818
read      263.4    81.3    93.8   157.2   174.4   266.3   291.9   305.4   314.4   324.8   339.2   361.3   403.8   492.3  1384.8  20274.0    20221
read      277.5   104.8    86.8   143.4   158.2   276.2   319.8   342.4   358.1   374.4   397.2   430.7   502.2   670.5  2877.8  43702.7    43599
read      281.5   120.4    86.8   142.6   157.8   273.3   324.2   349.4   367.6   388.9   415.9   458.1   543.5   707.9  3056.3  53128.3    52779
read      292.1   150.4    86.8   145.3   160.6   262.5   317.0   347.1   369.6   396.4   434.2   522.8   877.9  1376.0  2414.9  89900.0    89855
read      274.5   101.8    86.8   146.1   161.1   272.5   317.2   338.6   353.1   369.5   390.8   422.7   488.1   609.3  2599.4  48361.3    48532
read      388.5   494.0    86.8   153.5   172.6   293.1   352.0   388.2   416.5   453.8   507.9   642.0  3305.1  5158.3  8044.6 107574.0   107423
read      279.8   110.9    86.8   144.8   159.9   275.9   321.9   344.8   361.5   379.9   402.8   439.8   517.0   689.5  3673.9  46884.3    46535
read      275.4   107.4    86.8   140.9   154.9   271.8   319.2   342.2   358.8   377.2   400.8   436.7   507.7   631.1  2540.8  47544.7    47535
read      276.4   112.8    86.8   140.3   154.2   272.0   320.3   343.7   361.1   380.5   404.3   442.8   517.6   671.3  3799.9  49669.7    49633
